resp,AGE,CRED,INCOME,MILEAGE,GENDER,MRTGI
0,27,611,70,10.387,0,0
0,26,635,40,15.163,0,0
0,26,607,30,9.602,1,0
0,30,619,20,14.84,1,1
0,30,616,40,17.979,1,0
0,30,633,40,14.958,0,1
0,29,605,30,17.478,0,1
0,29,617,30,9.348,1,1
0,28,635,40,7.361,1,0
0,27,604,30,13.24,1,1
0,26,635,40,14.228,1,0
1,26,637,40,11.773,0,0
0,30,606,50,17.528,1,0
0,26,611,20,12.264,1,0
0,27,628,70,11.091,0,0
0,29,608,20,13.131,1,1
0,27,614,40,11.594,1,0
0,26,606,20,15.01,1,1
0,29,608,50,7.402,1,0
0,30,625,50,9.699,0,1
0,29,633,30,12.587,0,0
0,29,606,30,10.822,0,NA
0,28,629,20,17.225,0,1
0,26,630,20,19.656,1,0
0,28,610,40,10.021,1,0
0,28,631,30,17.663,0,1
0,27,607,30,19.205,0,NA
0,27,611,50,19.741,0,1
0,26,639,20,15.276,0,0
0,26,615,30,4.222,1,0
1,29,624,20,9.674,1,0
0,25,623,30,17.889,0,NA
0,27,616,30,9.31,1,0
0,26,614,50,10.875,0,1
0,27,636,50,19.034,1,0
0,30,600,50,16.68,0,0
0,28,631,20,1.317,0,0
1,28,636,40,3.935,1,0
0,27,617,40,4.164,0,0
0,27,638,20,17.179,0,0
0,26,629,110,0.021,0,NA
0,27,622,20,3.26,1,0
0,27,606,30,12.145,0,1
1,29,601,20,1.268,1,0
0,27,608,20,18.578,0,0
0,28,637,40,15.315,1,1
0,26,638,50,10.394,1,1
0,26,619,40,12.994,1,0
0,29,631,20,17.588,0,0
0,27,623,40,16.386,1,1
0,29,611,40,12.548,0,1
0,29,613,40,9.458,0,1
0,27,602,30,12.099,1,0
0,27,617,40,12.648,1,1
0,30,617,60,13.622,0,0
1,27,612,30,16.516,1,0
0,29,604,40,15.596,0,0
0,26,606,30,13.637,0,0
0,26,600,50,14.585,1,0
0,28,622,50,13.718,1,1
0,27,611,30,1.127,1,0
0,25,616,40,18.645,0,1
1,29,603,30,10.231,0,0
0,27,601,20,17.398,1,0
0,27,631,30,1.041,0,1
1,25,636,20,9.811,0,1
0,26,600,20,14.368,0,1
0,29,627,50,16.57,1,0
0,29,602,30,18.622,0,1
0,28,625,40,12.01,1,1
0,26,636,60,14.246,0,0
0,26,604,110,2.168,0,1
1,26,619,30,14.345,1,0
0,26,627,20,11.603,1,0
0,27,618,30,9.007,0,0
0,26,611,70,7.173,0,0
0,29,618,50,14.201,0,1
1,28,623,20,2.78,1,NA
0,28,624,30,5.84,0,0
1,29,610,40,15.373,1,0
0,27,626,40,14.039,1,1
0,26,628,20,18.679,1,1
0,29,625,30,14.169,1,1
1,25,627,20,10.033,1,1
0,30,620,40,10.786,1,1
0,27,618,30,14.841,1,1
0,26,638,30,12.529,0,0
1,25,617,30,13.059,1,1
0,30,605,40,5.818,1,NA
0,26,616,20,19.19,1,1
0,26,625,40,11.777,1,0
0,25,600,60,15.239,1,1
0,28,620,50,7.468,1,0
0,28,638,30,18.384,0,NA
0,28,608,40,2.341,0,0
0,26,609,40,4.724,1,NA
1,27,635,40,13.905,0,0
0,27,626,30,1.732,1,1
0,29,604,50,13.328,0,1
0,27,611,40,8.1,1,NA
0,27,631,40,15.993,1,0
0,28,631,20,19.997,1,0
0,27,635,40,18.947,1,0
0,28,606,30,10.278,1,1
0,27,617,40,14.387,1,1
0,29,625,50,10.288,1,0
0,28,633,20,56.594,0,0
1,29,615,50,18.889,1,1
0,29,630,40,10.788,1,0
0,28,609,70,14.335,0,0
0,27,606,40,10.447,1,0
0,26,631,70,3.83,0,1
0,26,626,20,15.77,1,1
0,28,626,40,11.097,1,0
0,25,617,30,10.589,0,1
0,28,601,50,12.606,0,1
0,30,614,40,17.454,1,1
0,25,608,30,3.774,0,1
0,29,609,50,1.272,1,1
0,29,605,30,19.837,0,0
1,27,637,40,18.028,1,1
0,26,609,40,6.438,1,1
0,26,625,20,10.056,0,1
0,30,635,60,12.568,1,1
0,29,607,50,12.854,0,1
0,27,610,40,13.167,1,1
0,25,608,30,13.196,0,0
0,26,606,50,10.416,1,0
0,30,601,40,15.62,0,0
0,27,634,60,17.349,1,0
0,28,629,30,5.799,1,0
0,28,614,50,0.561,0,1
0,27,616,30,16.617,0,NA
0,27,627,30,24.786,0,0
0,25,620,30,0.354,1,1
0,25,635,50,0.628,1,0
0,29,613,40,17.275,1,1
1,29,616,20,15.167,1,1
0,28,628,20,19.868,1,0
0,25,625,50,11.171,0,0
0,29,637,50,19.012,1,1
0,30,613,50,6.794,0,0
0,28,638,40,15.561,1,0
0,27,619,20,14.386,0,1
0,25,603,20,10.22,0,1
0,26,610,20,5.637,0,0
0,29,637,20,14.989,1,0
0,28,610,50,5.585,1,0
0,26,638,40,16.306,1,0
0,27,638,20,17.337,0,1
0,30,624,50,8.919,1,1
0,27,625,40,14.769,0,1
0,27,621,20,6.548,0,0
0,28,630,20,13.966,0,0
0,28,637,30,4.779,1,1
0,26,611,60,17.047,0,0
0,26,622,20,7.4,1,0
0,29,610,40,3.3,1,0
0,27,635,60,16.081,1,NA
0,26,638,20,10.847,0,1
0,27,637,30,12.634,1,1
1,26,616,40,12.339,1,0
0,28,630,70,17.492,1,1
0,29,617,30,0.62,1,1
0,26,602,40,16.069,0,0
0,25,613,40,11.176,0,NA
0,28,615,30,10.566,1,1
0,26,625,20,10.536,1,0
0,29,616,70,20.302,1,1
0,26,627,20,18.061,1,0
0,28,612,30,15.363,0,NA
0,29,615,60,3.057,1,1
0,25,611,40,18.582,0,NA
0,29,616,40,18.946,0,1
0,29,635,20,11.932,1,NA
0,26,623,40,10.213,1,0
0,26,611,50,11.508,1,0
1,29,630,50,14.261,1,1
0,26,626,40,1.289,1,0
0,30,632,30,19.605,0,0
0,28,612,20,15.229,0,0
0,27,600,30,13.857,1,1
0,25,615,20,6.697,1,0
1,27,621,40,12.731,1,1
0,26,600,40,11.313,0,0
0,29,629,40,6.407,1,0
0,28,627,20,8.548,0,0
1,29,624,50,4.99,0,0
0,26,638,50,16.3,0,0
0,29,617,20,8.107,1,0
1,26,605,50,10.802,1,0
0,27,603,20,1.051,1,1
0,30,608,40,12.456,1,0
0,25,624,40,0.008,0,0
0,29,610,50,19.31,0,0
0,27,627,40,19.091,1,0
0,29,607,20,10.724,0,1
0,29,615,40,14.276,0,1
0,29,620,40,11.979,1,0
0,27,636,40,7.763,0,0
0,26,616,40,12.253,1,0
1,28,617,20,6.842,1,1
0,28,623,20,10.061,0,0
0,25,617,20,5.792,1,1
1,28,638,40,15.639,1,0
0,26,627,40,4.044,0,1
0,26,621,30,15.891,0,0
0,30,617,40,16.786,0,0
0,27,603,50,1.607,1,1
0,30,605,30,12.824,1,0
0,28,613,40,10.824,1,0
0,25,626,50,8.03,0,0
0,26,627,20,10.059,1,1
0,27,609,40,7.255,1,0
0,29,621,30,6.451,1,1
0,30,606,30,0.778,0,0
1,26,627,30,4.411,1,1
0,25,626,60,1.465,1,1
0,26,627,20,18.714,1,NA
0,29,610,30,5.933,0,0
0,25,603,30,12.45,1,0
1,29,605,20,8.079,1,1
0,28,627,50,2.854,1,0
0,29,620,40,17.923,0,0
0,28,629,70,16.289,0,NA
0,29,633,40,14.381,0,0
0,27,605,60,7.871,1,0
0,29,625,30,19.806,0,0
0,27,610,40,14.861,0,0
0,28,603,40,4.293,0,1
0,30,621,50,3.1,0,0
0,29,614,50,8.921,1,0
0,27,633,50,14.844,1,1
0,29,618,30,19.188,0,0
0,27,612,40,16.348,1,1
0,27,604,20,11.348,0,NA
0,25,632,40,6.219,1,1
0,27,626,20,17.181,1,0
0,28,629,20,14.785,0,1
0,27,604,50,11.092,0,0
0,27,616,40,12.772,1,0
0,26,604,40,16.474,1,0
0,25,608,50,10.566,1,0
0,29,609,30,1.611,0,0
1,27,614,40,4.571,1,0
0,29,608,20,8.295,1,1
0,27,601,50,1.659,0,0
1,26,617,40,17.801,0,1
1,28,639,50,19.586,0,0
0,27,613,30,11.007,1,1
0,26,626,30,15.612,0,0
0,29,623,30,2.363,1,1
0,28,620,20,12.566,1,0
1,26,608,40,15.109,1,1
0,26,624,40,17.643,0,0
0,29,610,40,11.899,0,1
0,30,633,40,11.163,1,0
1,26,634,20,1.698,0,0
0,25,609,30,18.01,0,0
0,25,615,20,0.651,1,1
0,26,624,50,12.393,0,0
0,27,611,40,12.042,0,1
0,27,633,20,4.066,1,0
0,29,624,30,15.345,0,0
0,29,604,60,8.073,0,NA
0,26,638,50,14.532,1,0
0,28,633,20,7.291,1,0
0,26,610,30,9.695,1,NA
0,27,632,20,11.285,1,0
0,28,626,50,2.252,1,1
0,27,607,20,12.582,1,0
0,29,609,20,0.31,1,1
0,30,625,50,0.826,0,1
0,30,617,70,17.965,0,0
0,29,608,40,4.388,1,0
0,30,619,30,17.877,1,0
0,28,615,40,13.913,0,0
0,29,604,40,19.952,1,1
0,26,615,40,0.329,0,0
0,30,626,50,15.411,1,NA
1,28,604,20,12.794,1,0
0,28,617,30,15.812,1,1
0,27,621,40,4.896,0,0
0,30,619,30,2.993,0,0
0,25,606,30,3.963,0,0
0,27,615,40,13.439,1,1
0,30,638,50,15.108,0,0
1,29,635,40,18.293,0,0
0,27,607,60,12.559,0,1
0,28,634,50,18.541,0,1
0,28,601,50,15.672,1,NA
0,26,623,20,12.059,1,0
0,29,628,30,9.342,0,0
0,27,630,40,18.333,0,0
0,29,602,50,18.663,0,0
0,30,632,30,18.672,1,NA
0,27,612,30,5.488,1,1
0,28,605,30,18.258,1,0
0,30,631,50,15.079,0,1
0,30,619,50,18.729,1,0
1,29,621,40,0.171,0,1
0,28,628,60,10.249,1,0
0,30,624,40,12.807,1,0
0,27,629,40,17.985,0,NA
0,29,626,40,15.232,1,0
1,26,623,50,16.105,1,1
0,26,602,30,6.741,1,1
1,28,619,30,10.074,1,0
0,29,628,20,2.166,1,0
0,28,626,20,14.981,0,0
0,29,616,110,8.818,1,1
0,28,639,20,12.912,1,0
0,27,609,60,18.922,0,0
0,26,607,40,10.194,0,1
0,29,626,20,15.474,0,NA
0,30,637,40,12.585,1,0
0,29,632,50,12.963,1,1
0,27,628,20,19.296,1,0
0,27,638,50,13.066,1,1
0,25,617,40,13.471,1,1
0,26,615,40,4.442,1,0
0,29,609,40,4.24,1,NA
0,26,612,40,12.029,1,0
0,29,607,50,11.26,1,0
0,28,633,30,8.674,1,0
0,29,616,50,11.782,1,1
0,28,619,30,16.534,1,1
0,25,607,20,10.918,0,1
0,28,631,20,11.585,0,0
0,27,619,40,17.092,0,0
0,26,614,20,18.769,1,0
1,28,620,40,18.455,1,0
0,29,622,60,10.46,0,1
0,29,626,40,18.723,1,1
0,26,610,50,5.983,0,0
0,28,609,20,11.832,0,1
0,28,610,40,15.62,1,1
1,27,606,20,9.516,1,0
0,25,606,30,19.9,1,1
0,30,602,30,19.088,0,1
0,28,623,50,17.337,1,0
0,28,615,50,11.088,1,0
0,29,600,20,2.026,1,1
0,28,621,70,15.516,1,0
0,30,610,50,13.804,1,1
0,28,621,40,11.298,1,0
0,29,604,50,14.699,0,1
0,28,630,20,5.175,1,0
0,30,613,30,14.832,0,0
0,27,623,40,13.849,1,1
0,26,605,30,17.177,1,0
0,25,635,50,16.021,0,0
0,28,630,110,1.068,1,1
1,25,608,30,15.069,0,0
0,29,606,50,6.247,1,0
0,27,611,50,11.096,1,0
0,26,609,50,12.835,1,0
0,25,614,40,5.481,0,0
1,29,633,20,0.882,0,0
0,29,624,50,7.874,0,0
0,30,611,50,14.605,1,0
0,29,607,40,13.379,1,1
0,28,627,50,2.473,1,1
0,26,601,20,18.803,1,0
0,30,624,30,18.36,1,0
0,28,622,50,6.828,0,0
0,28,601,50,16.432,1,0
0,28,635,50,11.783,0,0
0,29,615,20,18.614,0,NA
0,26,605,50,13.388,1,1
0,25,620,20,10.708,1,0
0,30,602,30,15.491,1,1
0,25,607,20,14.005,0,NA
0,27,617,50,14.759,1,NA
0,29,600,50,8.257,1,0
0,27,634,60,4.597,1,0
1,29,606,50,12.475,1,0
1,27,623,20,3.027,0,0
0,26,637,60,18.821,1,1
0,26,615,40,10.05,0,0
0,26,627,30,12.27,1,1
0,25,625,20,18.2,1,NA
0,27,632,50,19.141,1,0
0,28,621,20,19.446,1,1
0,27,628,40,18.732,1,0
0,29,628,20,8.507,1,1
0,27,619,50,14.982,1,0
1,30,613,50,16.633,1,0
0,27,631,20,10.748,0,0
0,30,612,40,11.425,1,0
1,27,636,30,17.544,0,0
0,27,628,20,1.603,1,0
0,25,605,20,18.495,0,1
0,27,616,30,6.389,1,0
0,29,634,20,14.982,0,1
0,29,604,70,16.063,1,0
0,25,602,40,0.731,1,1
0,27,631,40,0.925,0,0
1,25,632,50,4.501,1,0
0,25,632,20,10.684,0,0
0,26,619,20,18.23,0,1
0,27,601,40,10.521,1,0
0,26,626,40,12.905,1,1
0,28,615,20,11.915,1,1
0,29,622,40,15.23,1,1
0,28,616,20,18.201,0,1
0,27,601,40,19.114,1,0
0,27,625,40,8.543,1,1
0,28,607,30,16.446,0,0
0,28,613,60,3.626,1,1
0,28,632,40,18.224,1,1
1,28,610,30,11.733,1,NA
0,29,639,30,8.548,1,0
0,28,602,30,15.373,1,NA
0,29,609,50,17.021,1,0
0,27,600,40,18.44,1,1
1,26,623,70,14.002,1,0
0,30,634,60,14.72,1,0
0,29,602,40,13.808,0,0
0,29,626,20,2.496,1,0
0,29,615,50,12.804,1,0
1,26,627,40,18.569,0,0
0,28,620,50,2.983,0,0
0,27,605,30,4.399,0,0
0,28,609,50,13.241,0,0
0,26,625,20,6.595,0,1
0,25,623,30,16.637,0,1
0,26,636,30,14.327,1,0
0,27,602,20,11.188,0,0
0,27,633,40,14.428,1,0
1,27,637,30,15.033,0,0
0,26,630,40,0.679,0,0
1,30,603,40,3.368,1,1
0,30,607,30,10.976,0,1
0,28,621,50,18.031,0,0
0,28,628,20,18.9,1,0
1,28,634,40,19.776,0,0
0,28,622,50,18.412,1,NA
0,27,606,40,19.949,1,0
0,27,606,20,18.756,0,0
0,29,603,30,7.032,0,1
0,28,635,40,16.456,1,1
0,25,626,30,16.379,1,0
0,27,614,30,6.774,1,1
0,28,630,40,11.255,0,0
0,28,621,30,13.437,1,1
0,27,613,50,12.437,1,1
0,25,637,20,14.883,0,0
0,26,634,50,5.511,0,0
0,25,610,30,5.445,1,0
0,30,627,60,14.987,0,0
0,29,634,40,13.917,0,1
0,29,604,50,10.441,0,1
0,27,635,50,14.648,0,0
0,29,629,40,17.609,0,0
0,28,622,20,10.113,0,0
0,30,625,40,10.479,1,1
0,29,609,40,18.836,1,1
0,29,614,50,1.9,1,0
0,27,627,20,17.74,1,0
0,26,604,20,2.674,1,0
0,30,609,40,3.465,0,0
1,30,618,20,3.738,1,0
0,28,625,40,14.046,1,1
0,26,611,30,17.479,0,0
0,29,615,50,10.978,0,1
0,26,611,30,16.749,0,0
0,27,629,30,11.448,1,0
1,28,630,40,15.286,1,1
1,28,615,50,15.537,0,0
0,27,611,30,16.197,0,1
0,26,610,30,1.014,1,0
0,27,614,40,15.328,1,0
0,27,616,20,18.826,1,0
0,26,629,60,8.189,0,0
0,29,620,20,5.339,1,0
0,27,610,40,0.252,0,0
1,26,617,40,19.728,1,0
0,27,616,30,2.012,1,0
0,29,616,40,14.462,0,0
0,26,636,50,22.827,0,0
0,30,636,50,18.324,0,0
0,26,600,50,10.486,1,0
0,27,606,50,11.433,0,1
0,29,624,30,19.497,1,0
0,28,612,40,10.732,0,NA
0,27,608,40,8.898,0,1
0,26,629,110,10.802,1,0
1,26,639,20,13.449,1,0
0,25,607,20,10.179,1,0
0,28,608,40,14.093,1,1
0,29,615,50,4.06,1,1
0,30,604,20,18.668,1,0
0,29,630,70,12.854,0,0
1,27,626,30,19.141,1,0
0,26,621,40,11.594,1,1
0,26,606,40,10.071,0,1
0,29,605,60,4.233,0,0
0,28,630,40,15.098,1,0
1,25,619,20,2.566,0,0
1,27,627,40,15.163,0,1
0,28,616,50,6.741,1,0
0,27,637,20,17.372,1,0
0,27,602,40,9.505,0,1
0,30,612,50,14.02,1,0
0,25,600,40,18.166,0,1
0,27,637,20,5.717,0,0
0,27,634,40,15.686,1,0
0,26,617,30,17.038,1,1
0,26,602,40,18.059,1,1
0,25,622,40,9.63,0,1
0,29,623,30,10.498,1,0
0,27,628,30,16.691,0,1
0,27,636,20,18.198,1,0
0,28,621,30,18.953,1,NA
0,28,610,20,9.536,1,0
0,27,600,50,18.455,1,1
0,26,608,50,14.077,1,0
0,29,636,20,15.49,1,0
0,28,637,40,19.71,1,0
0,27,600,30,8.048,1,NA
1,26,633,50,17.688,1,0
0,25,614,40,12.468,0,0
0,25,638,40,16.664,1,0
1,27,608,40,19.76,1,0
0,28,639,70,19.668,1,0
0,27,604,30,3.156,0,1
0,26,617,40,15.886,1,1
1,26,603,50,19.565,0,0
0,26,609,40,9.413,0,1
0,27,632,40,11.535,0,NA
0,25,621,20,15.118,1,1
0,27,627,50,4.226,0,0
0,27,602,40,18.497,0,0
1,26,619,60,18.732,1,0
0,26,631,30,12.927,1,0
0,27,627,60,15.318,0,0
0,29,622,50,5.629,1,0
1,26,632,50,10.853,1,0
0,27,610,40,1.225,1,0
0,29,624,50,2.809,1,1
0,26,617,50,12.15,1,0
0,25,608,20,11.255,1,1
0,29,629,30,19.857,0,0
0,28,639,50,13.634,1,0
0,28,618,30,10.242,1,NA
0,26,601,40,14.982,1,0
0,30,603,40,11.298,0,0
0,30,622,40,2.564,0,1
0,28,611,30,10.711,1,1
0,27,633,40,1.771,1,0
0,27,631,20,14.731,0,0
0,27,637,20,0.397,1,1
0,25,631,30,11.205,1,1
0,29,620,30,11.548,0,1
0,26,622,40,16.648,1,1
0,25,617,50,17.05,1,0
0,27,631,40,14.719,1,1
0,27,614,20,1.342,1,0
0,26,629,40,2.352,0,1
0,29,630,50,10.167,1,0
0,29,616,20,18.626,1,1
0,30,608,60,11.104,0,0
0,28,637,20,1.918,0,1
0,29,634,20,6.22,1,0
1,27,622,60,4.255,0,0
0,29,631,20,15.541,0,0
1,30,628,50,10.776,1,0
0,27,612,40,19.828,1,1
0,27,613,20,12.36,0,0
0,29,612,30,10.468,0,0
0,30,624,40,18.278,0,NA
0,28,632,40,8.539,0,0
0,27,609,20,19.215,0,1
0,26,635,40,12.413,1,1
0,25,613,20,13.545,1,1
0,27,628,40,2.823,1,0
0,30,608,40,13.609,1,0
0,29,627,20,5.031,1,NA
0,29,626,50,13.475,0,0
0,28,618,60,2.43,0,0
0,29,630,40,3.831,0,0
0,28,611,20,9.683,0,0
0,30,615,40,10.007,1,0
0,29,625,20,16.477,1,NA
0,25,611,40,19.434,0,0
0,27,600,40,14.113,1,0
0,25,625,40,3.901,0,0
0,27,614,50,16.235,1,0
0,29,601,40,20.304,1,0
0,27,635,20,14.092,1,1
0,26,627,40,9.403,1,1
0,30,635,30,1.806,1,NA
1,27,628,50,16.243,1,0
0,25,608,20,17.621,0,1
0,27,603,50,10.397,1,0
0,29,617,20,6.639,0,0
0,25,624,20,4.738,0,0
1,27,632,20,11.039,1,1
0,26,627,50,0.641,1,1
0,27,605,50,19.743,0,0
0,28,636,30,0.218,0,0
1,27,634,40,11.842,0,0
0,29,603,40,1.545,0,1
0,27,610,50,17.453,1,0
0,30,630,40,2.188,0,0
0,25,628,20,3.433,1,0
0,28,601,30,2.13,1,1
0,28,609,40,6.552,0,0
0,28,632,30,11.045,1,0
0,30,623,30,14.877,0,0
0,29,620,70,4.019,0,1
0,29,608,20,11.233,0,0
0,27,639,50,8.743,1,1
0,28,601,50,17.11,1,1
0,29,621,50,15.381,1,1
0,29,623,50,2.549,0,0
0,30,606,50,16.444,1,0
1,27,634,40,18.789,1,1
0,27,638,20,13.627,1,0
0,28,621,50,10.808,0,0
0,29,628,30,8.1,0,1
0,29,629,40,17.451,0,NA
0,29,622,20,11.579,0,0
0,27,603,20,8.328,1,1
0,26,602,40,9.593,1,0
0,26,628,40,18.059,1,0
1,27,645,50,15.561,0,0
0,25,650,50,18.741,0,0
0,26,669,20,7.471,1,1
0,27,672,20,18.958,0,0
0,28,641,40,3.601,0,0
0,28,670,40,2.678,0,0
0,25,652,20,1.33,1,0
0,27,673,40,14.058,1,1
0,28,651,40,19.973,1,0
0,28,646,50,18.611,1,0
0,26,668,40,6.799,0,0
0,28,679,50,15.696,1,0
0,25,645,60,7.05,0,0
0,28,646,30,8.176,0,1
0,28,650,40,12.616,1,1
0,27,651,30,10.846,0,0
0,28,675,30,0.727,1,0
0,28,673,40,18.365,1,0
0,29,644,40,6.735,0,0
0,26,645,30,1.935,0,0
0,29,656,30,12.646,0,0
0,26,664,30,0.696,0,0
0,28,647,50,19.777,0,0
0,27,651,40,3.01,1,0
0,27,656,30,12.094,0,0
0,30,674,20,12.735,1,0
0,27,667,40,1.875,0,0
0,28,675,50,5.562,1,NA
0,27,644,40,8.46,1,0
0,28,676,40,13.277,1,1
0,26,667,20,13.735,0,1
0,28,662,50,18.403,1,1
1,28,670,20,5.466,1,1
0,28,675,40,12.442,1,0
0,30,668,20,10.994,0,1
1,29,649,20,11.423,1,1
0,28,670,40,11.292,1,0
0,27,665,50,17.751,0,0
0,27,665,50,15.207,1,1
0,26,659,40,13.353,0,0
0,27,653,60,14.786,0,NA
0,27,646,70,0.691,1,1
0,27,658,40,18.162,1,0
0,27,657,70,2.87,0,0
1,26,672,40,8.701,1,0
0,29,664,40,12.24,0,1
0,25,640,30,12.058,0,1
0,25,640,30,16.767,1,1
0,27,667,20,13.769,1,0
0,27,665,40,11.404,1,0
0,26,651,40,4.132,0,1
0,28,643,40,5.856,1,0
0,25,670,20,10.614,1,1
0,26,650,40,17.994,1,NA
0,26,675,40,5.321,0,0
0,29,659,30,6.284,1,0
0,28,666,40,7.045,1,NA
0,26,645,50,11.148,1,1
0,30,667,40,10.274,1,0
0,26,668,30,2.095,0,1
0,27,669,40,19.548,0,0
0,28,645,40,5.571,0,0
0,26,646,30,10.711,1,0
0,28,656,50,12.275,0,1
0,29,650,30,14.175,1,0
0,27,640,30,1.317,0,1
0,29,666,30,13.016,1,0
0,29,643,30,14.909,1,0
1,25,668,110,11.6,1,0
0,27,658,20,12.412,1,0
0,29,646,50,18.996,1,0
0,27,664,30,19.087,0,0
0,25,654,60,12.153,1,0
0,25,673,40,17.011,0,1
0,28,666,20,10.462,1,NA
0,27,666,30,15.9,0,1
0,27,665,50,2.406,1,NA
0,29,660,40,14.136,1,0
0,29,676,40,18.889,1,1
0,28,654,40,12.977,0,0
1,26,643,20,14.826,1,1
1,26,660,60,11.564,1,1
0,26,643,30,15.564,0,NA
0,29,655,50,3.038,1,0
0,28,649,50,3.86,1,0
0,27,669,40,10.354,0,NA
1,26,676,20,15.814,0,1
0,28,653,50,14.936,1,0
0,30,659,30,17.917,1,0
0,28,646,30,12.231,0,1
0,30,653,30,12.001,1,0
0,28,648,40,16.453,0,0
0,26,662,50,12.488,0,1
0,30,658,30,12.474,1,0
0,27,652,50,14.776,1,1
0,27,659,40,16.846,1,1
0,28,647,40,8.459,0,0
0,28,660,20,19.219,0,NA
1,27,677,20,0.839,1,0
1,26,666,30,19.807,0,0
0,26,656,30,12.073,0,0
0,25,665,50,10.458,0,0
1,29,661,40,5.079,1,0
0,27,659,20,13.176,1,0
0,27,667,40,6.057,1,1
0,26,647,60,0.758,1,1
0,25,674,40,19.278,1,1
0,26,641,60,15.731,0,0
0,26,658,40,7.844,1,0
0,25,665,40,1.694,1,0
0,27,654,20,12.947,1,0
0,30,660,30,0.053,1,0
0,28,666,40,18.263,1,0
0,28,645,50,15.959,1,1
0,25,668,50,13.775,1,1
0,28,679,50,7.343,0,1
1,26,659,50,19.994,1,0
0,28,669,50,2.122,0,0
0,29,657,20,16.974,0,0
0,26,662,50,12.925,1,0
0,25,657,110,14.205,1,1
0,26,657,20,17.949,1,1
0,26,670,40,14.373,0,0
1,27,642,40,13.474,1,1
0,27,650,40,15.064,0,1
0,26,667,50,7.619,1,1
0,29,651,50,4.859,1,0
0,29,679,30,7.013,0,0
0,27,640,30,9.033,1,1
0,27,648,40,11.222,1,0
0,27,657,50,1.974,0,1
0,29,676,30,13.333,1,0
1,25,657,40,2.231,1,1
0,26,644,40,2.379,1,0
0,28,651,20,15.645,0,NA
0,29,643,40,13.566,1,1
0,29,673,50,8.357,1,1
1,26,643,40,13.18,0,0
0,28,647,30,27.169,0,0
1,29,653,20,14.363,1,0
0,28,673,30,2.219,0,0
0,28,662,20,5.853,1,0
0,29,648,20,14.424,1,0
1,30,669,40,11.572,1,0
0,28,651,40,3.176,0,0
0,27,652,40,14.424,1,0
0,26,651,20,10.095,1,0
0,29,646,40,12.789,0,1
0,26,656,40,93.017,1,1
0,27,655,40,9.359,0,0
0,26,649,30,10.78,1,0
0,28,673,50,14.222,0,0
0,28,663,30,14.811,1,0
0,26,675,50,3.4,1,NA
0,29,659,20,0.584,1,0
1,29,655,20,1.311,0,0
0,28,669,30,16.571,1,0
0,29,677,20,10.454,1,0
0,30,651,20,5.904,0,1
0,27,662,50,6.498,1,0
0,26,676,40,9.136,0,1
0,26,644,40,8.851,1,0
0,26,674,40,19.12,1,0
0,27,661,70,4.829,1,1
0,27,670,40,17.887,0,0
0,26,667,30,16.994,0,0
0,27,666,20,18.69,1,0
1,27,642,40,18.664,1,1
0,27,647,40,7.695,1,0
0,29,653,40,18.717,0,0
0,29,641,60,19.789,0,0
0,26,674,40,13.269,1,0
0,29,669,40,15.93,0,0
0,30,645,60,3.355,0,0
1,27,643,50,11.95,1,0
0,27,660,40,12.194,0,1
0,29,678,50,17.572,1,1
0,28,664,20,9.937,0,1
0,27,658,30,16.473,0,0
0,30,656,40,10.214,1,0
0,26,655,50,5.559,0,1
0,27,665,20,12.894,1,0
0,26,665,60,6.751,0,1
0,25,669,20,18.262,0,1
0,25,658,20,12.003,1,1
0,29,659,40,13.728,0,0
0,28,673,70,14.694,1,0
0,26,659,30,3.151,0,0
0,29,659,30,5.405,1,0
1,27,643,20,14.978,1,0
0,27,652,30,5.514,0,0
0,26,640,30,13.311,0,0
0,29,649,20,12.096,1,1
0,28,666,40,5.846,1,1
0,25,643,20,14.481,0,1
1,29,672,20,15.714,0,1
0,26,654,40,12.528,0,1
0,25,656,50,11.769,1,1
0,28,658,30,13.711,1,1
0,29,646,30,0.832,1,0
0,27,658,30,8.191,1,1
1,27,644,20,19.32,1,1
0,29,641,40,18.582,1,1
0,26,643,40,17.54,0,1
0,28,675,20,11.49,0,1
1,26,642,30,3.051,0,0
1,28,679,20,9.506,1,0
0,25,645,20,12.683,0,1
0,27,648,20,13.246,1,0
0,26,642,40,8.76,1,1
0,27,664,40,13.872,1,0
0,25,677,70,2.423,1,0
0,26,671,30,15.616,1,0
0,30,676,30,16.008,0,0
1,26,643,60,1.317,1,0
0,26,661,20,3.761,1,1
0,27,669,40,7.015,1,1
0,29,674,30,11.837,0,0
0,26,667,50,4.377,1,1
0,27,666,30,5.554,0,NA
0,27,664,50,7.631,0,0
0,28,671,40,17.312,0,1
0,26,653,50,12.441,0,0
0,28,676,40,12.461,1,0
0,30,642,50,14.117,1,0
1,25,663,20,0.415,1,0
0,27,653,50,16.432,1,0
1,26,640,20,16.399,0,0
0,28,648,40,1.875,1,0
0,28,645,40,27.568,1,0
0,29,657,30,12.214,1,0
0,29,649,40,4.153,0,NA
1,26,670,20,9.696,1,0
0,28,646,20,0.751,1,0
0,27,661,50,0.478,0,0
0,25,658,50,19.33,1,0
1,28,648,40,15.687,1,0
0,30,655,40,18.67,1,0
0,26,641,40,11.87,1,1
1,28,656,50,5.328,1,0
1,27,655,40,0.102,0,NA
0,28,645,40,8.923,1,0
